0.001	10.000000	0.000000	0.000000	1.000000	10.00
0.001	10.000000	0.000000	0.000000	1.000000	10.00
0.001	10.000000	0.000000	0.000000	1.000000	10.00
0.001	10.000000	0.000000	0.000000	1.000000	10.00
0.001	10.000000	0.000000	0.000000	1.000000	10.00
0.002	10.000000	0.000000	0.000000	1.000000	10.00
0.002	10.000000	0.000000	0.000000	1.000000	10.00
0.002	10.000000	0.000000	0.000000	1.000000	10.00
0.002	10.000000	0.000000	0.000000	1.000000	10.00
0.002	10.000000	0.000000	0.000000	1.000000	10.00
0.003	10.000000	0.000000	0.000000	1.000000	10.00
0.003	10.000000	0.000000	0.000000	1.000000	10.00
0.003	10.000000	0.000000	0.000000	1.000000	10.00
0.003	10.000000	0.000000	0.000000	1.000000	10.00
0.003	10.000000	0.000000	0.000000	1.000000	10.00
0.004	10.000000	0.000000	0.000000	1.000000	10.00
0.004	10.000000	0.000000	0.000000	1.000000	10.00
0.004	10.000000	0.000000	0.000000	1.000000	10.00
0.004	10.000000	0.000000	0.000000	1.000000	10.00
0.004	10.000000	0.000000	0.000000	1.000000	10.00
0.005	10.000000	0.000000	0.000000	1.000000	10.00
0.005	10.000000	0.000000	0.000000	1.000000	10.00
0.005	10.000000	0.000000	0.000000	1.000000	10.00
0.005	10.000000	0.000000	0.000000	1.000000	10.00
0.005	10.000000	0.000000	0.000000	1.000000	10.00
0.006	10.000000	0.000000	0.000000	1.000000	10.00
0.006	10.000000	0.000000	0.000000	1.000000	10.00
0.006	10.000000	0.000000	0.000000	1.000000	10.00
0.006	10.000000	0.000000	0.000000	1.000000	10.00
0.006	10.000000	0.000000	0.000000	1.000000	10.00
0.007	10.000000	0.000000	0.000000	1.000000	10.00
0.007	10.000000	0.000000	0.000000	1.000000	10.00
0.007	10.000000	0.000000	0.000000	1.000000	10.00
0.007	10.000000	0.000000	0.000000	1.000000	10.00
0.007	10.000000	0.000000	0.000000	1.000000	10.00
0.008	10.000000	0.000000	0.000000	1.000000	10.00
0.008	10.000000	0.000000	0.000000	1.000000	10.00
0.008	10.000000	0.000000	0.000000	1.000000	10.00
0.008	10.000000	0.000000	0.000000	1.000000	10.00
0.008	10.000000	0.000000	0.000000	1.000000	10.00
0.009	10.000000	0.000000	0.000000	1.000000	10.00
0.009	10.000000	0.000000	0.000000	1.000000	10.00
0.009	10.000000	0.000000	0.000000	1.000000	10.00
0.009	10.000000	0.000000	0.000000	1.000000	10.00
0.009	10.000000	0.000000	0.000000	1.000000	10.00
0.010	10.000000	0.000000	0.000000	1.000000	10.00
0.010	10.000000	0.000000	0.000000	1.000000	10.00
0.010	10.000000	0.000000	0.000000	1.000000	10.00
0.010	10.000000	0.000000	0.000000	1.000000	10.00
0.010	10.000000	0.000000	0.000000	1.000000	10.00
0.011	10.000000	0.000000	0.000000	1.000000	10.00
0.011	10.000000	0.000000	0.000000	1.000000	10.00
0.011	10.000000	0.000000	0.000000	1.000000	10.00
0.011	10.000000	0.000000	0.000000	1.000000	10.00
0.011	10.000000	0.000000	0.000000	1.000000	10.00
0.012	10.000000	0.000000	0.000000	1.000000	10.00
0.012	10.000000	0.000000	0.000000	1.000000	10.00
0.012	10.000000	0.000000	0.000000	1.000000	10.00
0.012	10.000000	0.000000	0.000000	1.000000	10.00
0.012	10.000000	0.000000	0.000000	1.000000	10.00
0.013	10.000000	0.000000	0.000000	1.000000	10.00
0.013	10.000000	0.000000	0.000000	1.000000	10.00
0.013	10.000000	0.000000	0.000000	1.000000	10.00
0.013	10.000000	0.000000	0.000000	1.000000	10.00
0.013	10.000000	0.000000	0.000000	1.000000	10.00
0.014	10.000000	0.000000	0.000000	1.000000	10.00
0.014	10.000000	0.000000	0.000000	1.000000	10.00
0.014	10.000000	0.000000	0.000000	1.000000	10.00
0.014	10.000000	0.000000	0.000000	1.000000	10.00
0.014	10.000000	0.000000	0.000000	1.000000	10.00
0.015	10.000000	0.000000	0.000000	1.000000	10.00
0.015	10.000000	0.000000	0.000000	1.000000	10.00
0.015	10.000000	0.000000	0.000000	1.000000	10.00
0.015	10.000000	0.000000	0.000000	1.000000	10.00
0.015	10.000000	0.000000	0.000000	1.000000	10.00
0.016	10.000000	0.000000	0.000000	1.000000	10.00
0.016	10.000000	0.000000	0.000000	1.000000	10.00
0.016	10.000000	0.000000	0.000000	1.000000	10.00
0.016	10.000000	0.000000	0.000000	1.000000	10.00
0.016	10.000000	0.000000	0.000000	1.000000	10.00
0.016	10.000000	0.000000	0.000000	1.000000	10.00
0.016	10.000000	0.000000	0.000000	1.000000	10.00
0.016	10.000000	0.000000	0.000000	1.000000	10.00
0.016	10.000000	0.000000	0.000000	1.000000	10.00
0.016	10.000000	0.000000	0.000000	1.000000	10.00
0.018	10.000000	0.000000	0.000000	1.000000	10.00
0.018	10.000000	0.000000	0.000000	1.000000	10.00
0.018	10.000000	0.000000	0.000000	1.000000	10.00
0.018	10.000000	0.000000	0.000000	1.000000	10.00
0.018	10.000000	0.000000	0.000000	1.000000	10.00
0.019	10.000000	0.000000	0.000000	1.000000	10.00
0.019	10.000000	0.000000	0.000000	1.000000	10.00
0.019	10.000000	0.000000	0.000000	1.000000	10.00
0.019	10.000000	0.000000	0.000000	1.000000	10.00
0.019	10.000000	0.000000	0.000000	1.000000	10.00
0.020	10.000000	0.000000	0.000000	1.000000	10.00
0.020	10.000000	0.000000	0.000000	1.000000	10.00
0.020	10.000000	0.000000	0.000000	1.000000	10.00
0.020	10.000000	0.000000	0.000000	1.000000	10.00
0.020	10.000000	0.000000	0.000000	1.000000	10.00
0.021	10.000000	0.000000	0.000000	1.000000	10.00
0.021	10.000000	0.000000	0.000000	1.000000	10.00
0.021	10.000000	0.000000	0.000000	1.000000	10.00
0.021	10.000000	0.000000	0.000000	1.000000	10.00
0.021	10.000000	0.000000	0.000000	1.000000	10.00
0.022	10.000000	0.000000	0.000000	1.000000	10.00
0.022	10.000000	0.000000	0.000000	1.000000	10.00
0.022	10.000000	0.000000	0.000000	1.000000	10.00
0.022	10.000000	0.000000	0.000000	1.000000	10.00
0.022	10.000000	0.000000	0.000000	1.000000	10.00
0.023	10.000000	0.000000	0.000000	1.000000	10.00
0.023	10.000000	0.000000	0.000000	1.000000	10.00
0.023	10.000000	0.000000	0.000000	1.000000	10.00
0.023	10.000000	0.000000	0.000000	1.000000	10.00
0.023	10.000000	0.000000	0.000000	1.000000	10.00
0.024	10.000000	0.000000	0.000000	1.000000	10.00
0.024	10.000000	0.000000	0.000000	1.000000	10.00
0.024	10.000000	0.000000	0.000000	1.000000	10.00
0.024	10.000000	0.000000	0.000000	1.000000	10.00
0.024	10.000000	0.000000	0.000000	1.000000	10.00
0.025	10.000000	0.000000	0.000000	1.000000	10.00
0.025	10.000000	0.000000	0.000000	1.000000	10.00
0.025	10.000000	0.000000	0.000000	1.000000	10.00
0.025	10.000000	0.000000	0.000000	1.000000	10.00
0.025	10.000000	0.000000	0.000000	1.000000	10.00
0.026	10.000000	0.000000	0.000000	1.000000	10.00
0.026	10.000000	0.000000	0.000000	1.000000	10.00
0.026	10.000000	0.000000	0.000000	1.000000	10.00
0.026	10.000000	0.000000	0.000000	1.000000	10.00
0.026	10.000000	0.000000	0.000000	1.000000	10.00
0.027	10.000000	0.000000	0.000000	1.000000	10.00
0.027	10.000000	0.000000	0.000000	1.000000	10.00
0.027	10.000000	0.000000	0.000000	1.000000	10.00
0.027	10.000000	0.000000	0.000000	1.000000	10.00
0.027	10.000000	0.000000	0.000000	1.000000	10.00
0.028	10.000000	0.000000	0.000000	1.000000	10.00
0.028	10.000000	0.000000	0.000000	1.000000	10.00
